tid,algo,outlier_rate,missing_rate,seed,duration,fisher_dist,frobenius_rel,err_mu,n_iter,converged
180,MICE + SCM_robust,0.075,0.0,180,0.025423049926757812,3.0874868221119884,0.5575500035328018,0.31945377996303376,,True
181,MICE + SCM_robust,0.075,0.0,181,0.02458477020263672,3.5726700060030576,0.6112688359156255,0.3972562580660915,,True
182,MICE + SCM_robust,0.075,0.0,182,0.016252517700195312,3.4500846368388243,0.5902492791025724,0.3999386457324164,,True
183,MICE + SCM_robust,0.075,0.0,183,0.01634836196899414,3.660718977597446,0.6275446092570202,0.3773867978605262,,True
184,MICE + SCM_robust,0.075,0.0,184,0.024425506591796875,3.150429589654844,0.5753380949681255,0.3281496310306931,,True
185,MICE + SCM_robust,0.075,0.0,185,0.027987957000732422,3.0031643992658665,0.5427548882117461,0.351750218262543,,True
186,MICE + SCM_robust,0.075,0.0,186,0.016452550888061523,3.6422660256985044,0.6281414279358543,0.4299962097596479,,True
187,MICE + SCM_robust,0.075,0.0,187,0.017249584197998047,3.3439454421114347,0.5870050087061409,0.2947595549751819,,True
188,MICE + SCM_robust,0.075,0.0,188,0.016817569732666016,3.215639554045656,0.5828045095501891,0.3851277401816061,,True
189,MICE + SCM_robust,0.075,0.0,189,0.01628851890563965,2.894258706625709,0.5404357952521518,0.44128737784719674,,True
190,MICE + SCM_robust,0.075,0.0,190,0.01688528060913086,3.470642038112472,0.6017345492003263,0.34360337798444957,,True
191,MICE + SCM_robust,0.075,0.0,191,0.017042875289916992,3.372013419222787,0.6049318088676175,0.3891570914961046,,True
192,MICE + SCM_robust,0.075,0.0,192,0.0170285701751709,3.136014909348368,0.5551503269684689,0.3274329485492014,,True
193,MICE + SCM_robust,0.075,0.0,193,0.0168609619140625,3.141646487629207,0.5705508166504679,0.36537412347685644,,True
194,MICE + SCM_robust,0.075,0.0,194,0.016793251037597656,3.5560057403727234,0.6168609798295669,0.4160216505387524,,True
195,MICE + SCM_robust,0.075,0.0,195,0.01648569107055664,3.4521961411434114,0.5773237059940256,0.23231275604826251,,True
196,MICE + SCM_robust,0.075,0.0,196,0.02432417869567871,3.287491534778541,0.5798518527587209,0.2797625524682219,,True
197,MICE + SCM_robust,0.075,0.0,197,0.023493289947509766,3.3583820859938327,0.5855895510671608,0.3793227448967731,,True
198,MICE + SCM_robust,0.075,0.0,198,0.015842676162719727,3.366729062300598,0.5736849224401875,0.5692334230884425,,True
199,MICE + SCM_robust,0.075,0.0,199,0.01647663116455078,3.6402804821751977,0.5900034561604836,0.3926346796301923,,True
200,MICE + SCM_robust,0.075,0.1,200,0.0670783519744873,2.9986969036413895,0.5316885770150362,0.5525886115170772,,True
201,MICE + SCM_robust,0.075,0.1,201,0.06360507011413574,3.3255682673123226,0.580538304352187,0.6791517574307323,,True
202,MICE + SCM_robust,0.075,0.1,202,0.06669116020202637,3.5327801693788534,0.5849519948076125,0.5618636119814424,,True
203,MICE + SCM_robust,0.075,0.1,203,0.07028317451477051,3.404047153281316,0.5780585684386019,0.5426795190350481,,True
204,MICE + SCM_robust,0.075,0.1,204,0.046436309814453125,2.762730496680321,0.5348451681509729,0.40848570826775293,,True
205,MICE + SCM_robust,0.075,0.1,205,0.0621647834777832,3.6792310703097764,0.6112652467710606,0.6616620072631293,,True
206,MICE + SCM_robust,0.075,0.1,206,0.04626131057739258,3.926324050721342,0.627493358334275,0.6515687808732512,,True
207,MICE + SCM_robust,0.075,0.1,207,0.04322552680969238,3.3621065225822457,0.5734096284933229,0.5269161584645489,,True
208,MICE + SCM_robust,0.075,0.1,208,0.04835152626037598,3.6383942065235484,0.6066690316157308,0.7272975021212218,,True
209,MICE + SCM_robust,0.075,0.1,209,0.04843473434448242,3.424466978119711,0.5896728844371635,0.6299073461292379,,True
210,MICE + SCM_robust,0.075,0.1,210,0.04373669624328613,3.6672196226475346,0.6037565865665656,0.5643420151790671,,True
211,MICE + SCM_robust,0.075,0.1,211,0.04425692558288574,3.562877341822837,0.6104647838900134,0.5765874981016077,,True
212,MICE + SCM_robust,0.075,0.1,212,0.07032489776611328,3.585722189924073,0.6075021714938101,0.7076263874145444,,True
213,MICE + SCM_robust,0.075,0.1,213,0.06748437881469727,3.5547849781676617,0.6087607598422525,0.7091032988681347,,True
214,MICE + SCM_robust,0.075,0.1,214,0.06576132774353027,3.5242563254238317,0.5953003123618577,0.7668393438482624,,True
215,MICE + SCM_robust,0.075,0.1,215,0.06502079963684082,3.45784782286436,0.6089906103317142,0.7055708128416794,,True
216,MICE + SCM_robust,0.075,0.1,216,0.04583597183227539,3.4220895560507314,0.6074060767010433,0.8166379605905062,,True
217,MICE + SCM_robust,0.075,0.1,217,0.043126583099365234,3.7671067467440587,0.637288179398392,0.5310290543219424,,True
218,MICE + SCM_robust,0.075,0.1,218,0.04404020309448242,3.203492493087807,0.5627452871383763,0.7064314437161505,,True
219,MICE + SCM_robust,0.075,0.1,219,0.04337191581726074,2.8010517387527427,0.5360241829168682,0.5656587387599297,,True
220,MICE + SCM_robust,0.075,0.2,220,0.05700397491455078,3.708700240508653,0.6168254100237957,0.8447523051175972,,True
221,MICE + SCM_robust,0.075,0.2,221,0.058188676834106445,3.1476302413184047,0.5581480939463503,0.8824402173942887,,True
222,MICE + SCM_robust,0.075,0.2,222,0.05896615982055664,3.408319630172342,0.5869571016570837,1.0863064527502333,,True
223,MICE + SCM_robust,0.075,0.2,223,0.04555845260620117,3.438475785231192,0.5972493856716204,0.9565469689713948,,True
224,MICE + SCM_robust,0.075,0.2,224,0.0843350887298584,3.408712926685688,0.5823062841660652,0.6239231215855394,,True
225,MICE + SCM_robust,0.075,0.2,225,0.05832386016845703,3.789655721636765,0.6251295586338558,0.8764117105503583,,True
226,MICE + SCM_robust,0.075,0.2,226,0.06951570510864258,3.5810975265715475,0.5902922799038316,0.9221142520911901,,True
227,MICE + SCM_robust,0.075,0.2,227,0.05983996391296387,3.162247742899646,0.5528019127973216,0.9062278485523719,,True
228,MICE + SCM_robust,0.075,0.2,228,0.05820178985595703,3.308296947931164,0.594223579287501,0.6446240570265542,,True
229,MICE + SCM_robust,0.075,0.2,229,0.07795023918151855,3.3441026834018066,0.5707158436954238,0.8289663370394468,,True
230,MICE + SCM_robust,0.075,0.2,230,0.0833890438079834,3.7364520756259285,0.6221638770106638,0.9609105918897021,,True
231,MICE + SCM_robust,0.075,0.2,231,0.04367804527282715,3.5150318989984948,0.6129320027594003,0.9999874439489345,,True
232,MICE + SCM_robust,0.075,0.2,232,0.11415719985961914,3.376416108418559,0.5752260111100284,0.5517445312739575,,True
233,MICE + SCM_robust,0.075,0.2,233,0.08289170265197754,3.308011362151481,0.5685244576967661,0.40812486657363056,,True
234,MICE + SCM_robust,0.075,0.2,234,0.10281062126159668,3.605791260800407,0.5973348713801774,0.6560351966159291,,True
235,MICE + SCM_robust,0.075,0.2,235,0.06691241264343262,3.423166234313572,0.5821218502001283,1.1579600222697393,,True
236,MICE + SCM_robust,0.075,0.2,236,0.08690643310546875,3.1512290127769553,0.5519994740696988,0.6589939886125022,,True
237,MICE + SCM_robust,0.075,0.2,237,0.14829659461975098,2.8526376939839353,0.5097481506348384,0.44337400008018085,,True
238,MICE + SCM_robust,0.075,0.2,238,0.07058906555175781,3.917311777132241,0.642647901305998,1.046874917827981,,True
239,MICE + SCM_robust,0.075,0.2,239,0.11541366577148438,3.1270105605215726,0.5624211315916422,0.8915980740478834,,True
240,MICE + SCM_robust,0.1,0.0,240,0.025157928466796875,3.274641509114254,0.5970739133821894,0.4775044409661154,,True
241,MICE + SCM_robust,0.1,0.0,241,0.024121522903442383,3.3956910718441207,0.5928457076705811,0.35092191127457906,,True
242,MICE + SCM_robust,0.1,0.0,242,0.023769855499267578,3.27882409017888,0.5983396679475733,0.2938386090565911,,True
243,MICE + SCM_robust,0.1,0.0,243,0.02466416358947754,3.7253887294416828,0.6255980046521598,0.387845497998845,,True
244,MICE + SCM_robust,0.1,0.0,244,0.025706052780151367,3.1975738029571654,0.5649023573320799,0.3623740587540118,,True
245,MICE + SCM_robust,0.1,0.0,245,0.024722814559936523,2.989266704962578,0.5589171799730922,0.3525765374053869,,True
246,MICE + SCM_robust,0.1,0.0,246,0.02475595474243164,3.200013631015592,0.5611327559440301,0.5254784326627884,,True
247,MICE + SCM_robust,0.1,0.0,247,0.025080442428588867,3.355683353767278,0.602787846406937,0.41098807497379053,,True
248,MICE + SCM_robust,0.1,0.0,248,0.025532960891723633,3.4093308324262352,0.5858603708471193,0.40043099354227185,,True
249,MICE + SCM_robust,0.1,0.0,249,0.025394678115844727,3.2994807288548773,0.5921048789451128,0.3288193453563979,,True
250,MICE + SCM_robust,0.1,0.0,250,0.024445533752441406,3.361623945691272,0.5956478359037573,0.34445185102763487,,True
251,MICE + SCM_robust,0.1,0.0,251,0.024297475814819336,2.9741835063686963,0.5787501744614862,0.42360239846490594,,True
252,MICE + SCM_robust,0.1,0.0,252,0.016698837280273438,3.656788194418055,0.623983256991084,0.43997421431757955,,True
253,MICE + SCM_robust,0.1,0.0,253,0.016824722290039062,3.4928408619034954,0.6081808714837256,0.3710158229414457,,True
254,MICE + SCM_robust,0.1,0.0,254,0.019330263137817383,3.648111844629852,0.6101162318045735,0.3803269033869918,,True
255,MICE + SCM_robust,0.1,0.0,255,0.017791032791137695,3.393738824511359,0.6015734026785098,0.40439150157617443,,True
256,MICE + SCM_robust,0.1,0.0,256,0.01647472381591797,3.7392129220518164,0.6035008113693494,0.3009167362870341,,True
257,MICE + SCM_robust,0.1,0.0,257,0.017527103424072266,3.9989209042839167,0.6482145259625206,0.4319718351029542,,True
258,MICE + SCM_robust,0.1,0.0,258,0.016361236572265625,3.211080207081817,0.5699342657375913,0.3073635455808354,,True
259,MICE + SCM_robust,0.1,0.0,259,0.017484426498413086,3.4692643636046916,0.5960837156558345,0.348157766848868,,True
260,MICE + SCM_robust,0.1,0.1,260,0.04947853088378906,3.540028450309551,0.5934506483412129,0.6059141230545203,,True
261,MICE + SCM_robust,0.1,0.1,261,0.0480036735534668,3.661066645329243,0.6283704545844325,0.612410503504529,,True
262,MICE + SCM_robust,0.1,0.1,262,0.04679298400878906,3.6648412098206964,0.6169877513481835,0.48918698031561847,,True
263,MICE + SCM_robust,0.1,0.1,263,0.04907393455505371,2.939887711530638,0.5391207439388002,0.6554752235571575,,True
264,MICE + SCM_robust,0.1,0.1,264,0.07519149780273438,2.9997332971694166,0.5839037186529632,0.6690157638798937,,True
265,MICE + SCM_robust,0.1,0.1,265,0.07139062881469727,3.059178155540692,0.5670285254454674,0.5563370445549138,,True
266,MICE + SCM_robust,0.1,0.1,266,0.0726327896118164,3.2865959538728022,0.5928238702795018,0.685214224080283,,True
267,MICE + SCM_robust,0.1,0.1,267,0.07390141487121582,3.4486964937558864,0.5728408381083939,0.5544608214527924,,True
268,MICE + SCM_robust,0.1,0.1,268,0.07068347930908203,3.5251030057264283,0.6117564264847937,0.802746584598099,,True
269,MICE + SCM_robust,0.1,0.1,269,0.06705927848815918,3.5599178752588494,0.5951971054467016,0.6661657977760364,,True
270,MICE + SCM_robust,0.1,0.1,270,0.0700831413269043,2.9586882251715108,0.5442044936625364,0.6248739379810189,,True
271,MICE + SCM_robust,0.1,0.1,271,0.07245087623596191,3.294805618314903,0.5813239434571186,0.6154133939285107,,True
272,MICE + SCM_robust,0.1,0.1,272,0.06925797462463379,3.867220914504894,0.6430226776145497,0.7412139831063439,,True
273,MICE + SCM_robust,0.1,0.1,273,0.04603719711303711,4.052662536194165,0.6563590347496936,0.8265720340280314,,True
274,MICE + SCM_robust,0.1,0.1,274,0.04783320426940918,3.599885311527266,0.5804757145837843,0.7970338949034782,,True
275,MICE + SCM_robust,0.1,0.1,275,0.07082509994506836,3.6120849096408705,0.5920007225125468,0.6458396389380234,,True
276,MICE + SCM_robust,0.1,0.1,276,0.05119204521179199,3.492661944555598,0.5973430162335137,0.7664416969159655,,True
277,MICE + SCM_robust,0.1,0.1,277,0.09319353103637695,2.9923588262067993,0.5593064772569929,0.6038751474960455,,True
278,MICE + SCM_robust,0.1,0.1,278,0.06750226020812988,3.5924210224727244,0.6194034255470053,0.5150569733250759,,True
279,MICE + SCM_robust,0.1,0.1,279,0.06761431694030762,2.8761360846819684,0.5354818213329323,0.5408879572719365,,True
280,MICE + SCM_robust,0.1,0.2,280,0.059340715408325195,3.750089686276612,0.6141568112401363,0.7872242693876781,,True
281,MICE + SCM_robust,0.1,0.2,281,0.06098127365112305,3.715346294334928,0.6196744872105487,1.1193650925947625,,True
282,MICE + SCM_robust,0.1,0.2,282,0.045835256576538086,3.337238465881599,0.5929724413744499,1.019676544648149,,True
283,MICE + SCM_robust,0.1,0.2,283,0.046576738357543945,3.2538386310565452,0.5884121517710713,1.036978108599836,,True
284,MICE + SCM_robust,0.1,0.2,284,0.10762619972229004,3.8788028125952447,0.6255112844607374,1.020937432818652,,True
285,MICE + SCM_robust,0.1,0.2,285,0.08968830108642578,3.3812176995205534,0.5992964950235922,0.7755247967546608,,True
286,MICE + SCM_robust,0.1,0.2,286,0.0854346752166748,3.221666855739995,0.5701174966787039,0.96935902647096,,True
287,MICE + SCM_robust,0.1,0.2,287,0.07028555870056152,3.5882185694243742,0.6015138576796286,0.7024114253477907,,True
288,MICE + SCM_robust,0.1,0.2,288,0.09563779830932617,3.5333494606124427,0.5793702452657062,0.8733566244256104,,True
289,MICE + SCM_robust,0.1,0.2,289,0.12041306495666504,3.584000997833452,0.5996352590767654,0.8825494576582418,,True
290,MICE + SCM_robust,0.1,0.2,290,0.10729384422302246,3.846266567989613,0.5987691741898261,0.7666391285694916,,True
291,MICE + SCM_robust,0.1,0.2,291,0.0899665355682373,2.9181027360347156,0.5512731118609232,0.7450068265386077,,True
292,MICE + SCM_robust,0.1,0.2,292,0.06730079650878906,3.4886739954674897,0.595097109142634,1.0134060304031272,,True
293,MICE + SCM_robust,0.1,0.2,293,0.13040614128112793,3.6298994158079694,0.61522096944906,0.7844089683237652,,True
294,MICE + SCM_robust,0.1,0.2,294,0.1151571273803711,3.566042778611754,0.6243343520070225,0.9508754001557295,,True
295,MICE + SCM_robust,0.1,0.2,295,0.09992241859436035,3.1545212139819157,0.5739509637006163,1.1261371397109774,,True
296,MICE + SCM_robust,0.1,0.2,296,0.06786751747131348,3.2380628051568023,0.5665098197883092,0.9282121105218657,,True
297,MICE + SCM_robust,0.1,0.2,297,0.09278225898742676,2.8887153734297657,0.5179064119895449,0.7177245703027131,,True
298,MICE + SCM_robust,0.1,0.2,298,0.08919572830200195,3.3360596480842104,0.6024133894418391,0.6956222906367892,,True
299,MICE + SCM_robust,0.1,0.2,299,0.11102938652038574,3.3694463919132085,0.5881394550348967,0.6040096901411137,,True
300,MICE + SCM_robust,0.125,0.0,300,0.025397300720214844,3.3876764057233593,0.6148718404193071,0.45811167421990495,,True
301,MICE + SCM_robust,0.125,0.0,301,0.024394512176513672,3.379952055193684,0.5733489997250992,0.4709659312326828,,True
302,MICE + SCM_robust,0.125,0.0,302,0.02559828758239746,4.030369761635842,0.6254949085251345,0.3489223344338798,,True
303,MICE + SCM_robust,0.125,0.0,303,0.026309967041015625,3.408869401214224,0.5916199522896972,0.28709724608861414,,True
304,MICE + SCM_robust,0.125,0.0,304,0.02470850944519043,3.2056465432793506,0.5500759317643978,0.4200348759745814,,True
305,MICE + SCM_robust,0.125,0.0,305,0.025351762771606445,3.308387525160247,0.5802406187089636,0.33097575606087787,,True
306,MICE + SCM_robust,0.125,0.0,306,0.024694204330444336,3.016716092132005,0.5708858653015842,0.44692008038710096,,True
307,MICE + SCM_robust,0.125,0.0,307,0.024559974670410156,3.529201173772564,0.6178218436039205,0.3797877365868104,,True
308,MICE + SCM_robust,0.125,0.0,308,0.025971651077270508,3.8143862888512947,0.645475080568771,0.36397541635282804,,True
309,MICE + SCM_robust,0.125,0.0,309,0.024698257446289062,3.573281722453427,0.6169838916720686,0.47824981209353934,,True
310,MICE + SCM_robust,0.125,0.0,310,0.024042367935180664,3.350389878038217,0.5957477131387315,0.4294461470429876,,True
311,MICE + SCM_robust,0.125,0.0,311,0.0242922306060791,3.324630670969239,0.5878628990245667,0.401853587009066,,True
312,MICE + SCM_robust,0.125,0.0,312,0.02446436882019043,3.5630875052197175,0.5971470890900971,0.4678180473447168,,True
313,MICE + SCM_robust,0.125,0.0,313,0.02426767349243164,3.5349358156619703,0.6246253383699185,0.4203854975939461,,True
314,MICE + SCM_robust,0.125,0.0,314,0.026409626007080078,3.759768286952709,0.6353879549627696,0.45066818273226567,,True
315,MICE + SCM_robust,0.125,0.0,315,0.025083065032958984,3.885253331624825,0.6466023506355003,0.33351527877079956,,True
316,MICE + SCM_robust,0.125,0.0,316,0.01686716079711914,3.776131548908346,0.637870041898292,0.5133444137454783,,True
317,MICE + SCM_robust,0.125,0.0,317,0.017323017120361328,3.3970985647654532,0.6011350971232472,0.3926745949687352,,True
318,MICE + SCM_robust,0.125,0.0,318,0.01601696014404297,3.9607252829821227,0.6303679365360847,0.48458856466458217,,True
319,MICE + SCM_robust,0.125,0.0,319,0.01709294319152832,3.2908479162955433,0.5928708795822506,0.3405279813666789,,True
320,MICE + SCM_robust,0.125,0.1,320,0.049028873443603516,3.720674481750073,0.6253333780126697,0.7397732312508571,,True
321,MICE + SCM_robust,0.125,0.1,321,0.03300929069519043,3.945171485643612,0.6491213290306121,1.0201115209471965,,True
322,MICE + SCM_robust,0.125,0.1,322,0.06060075759887695,3.500613821473399,0.6104732294654865,0.8914366681904056,,True
323,MICE + SCM_robust,0.125,0.1,323,0.04803037643432617,3.262489925009095,0.575956961173287,0.6650373362615868,,True
324,MICE + SCM_robust,0.125,0.1,324,0.045743703842163086,3.838987335300944,0.6375467569986316,0.9166363829931999,,True
325,MICE + SCM_robust,0.125,0.1,325,0.04539823532104492,3.457152826401614,0.6132922187313078,0.7398626616698508,,True
326,MICE + SCM_robust,0.125,0.1,326,0.047033071517944336,3.713244991430094,0.6100845094647401,0.8422221041921809,,True
327,MICE + SCM_robust,0.125,0.1,327,0.04635214805603027,3.9597505521890835,0.6582449075589747,0.7187873307277399,,True
328,MICE + SCM_robust,0.125,0.1,328,0.04775714874267578,3.7924400880876425,0.6177762592873188,0.6500673220632741,,True
329,MICE + SCM_robust,0.125,0.1,329,0.045810699462890625,3.530843555319834,0.588481300501608,0.6332925667037138,,True
330,MICE + SCM_robust,0.125,0.1,330,0.046518564224243164,3.325337434109756,0.6061763275817433,0.8312821952169401,,True
331,MICE + SCM_robust,0.125,0.1,331,0.04744434356689453,3.3571063686053266,0.5896249866533576,0.9546464358306925,,True
332,MICE + SCM_robust,0.125,0.1,332,0.06090259552001953,3.3896632720377227,0.5887068373926323,0.868844250922454,,True
333,MICE + SCM_robust,0.125,0.1,333,0.045719146728515625,4.076824674745312,0.6657167512338483,0.8357832043321469,,True
334,MICE + SCM_robust,0.125,0.1,334,0.04527115821838379,3.584154554059321,0.6081791186019732,0.8733665061167584,,True
335,MICE + SCM_robust,0.125,0.1,335,0.057118892669677734,3.2275715817217896,0.5753616918152388,0.724436536524652,,True
336,MICE + SCM_robust,0.125,0.1,336,0.07175660133361816,3.3583762427058996,0.5852859988722336,0.5604032839097579,,True
337,MICE + SCM_robust,0.125,0.1,337,0.06675553321838379,3.270235374357554,0.5825886742224569,0.7108263274684697,,True
338,MICE + SCM_robust,0.125,0.1,338,0.07025337219238281,3.575806930266335,0.6080994745986086,0.8429198984560217,,True
339,MICE + SCM_robust,0.125,0.1,339,0.09504461288452148,3.663469742668314,0.603550340140858,0.8187467251124312,,True
340,MICE + SCM_robust,0.125,0.2,340,0.16076874732971191,4.118827245219841,0.6695740577912607,1.049462498107705,,True
341,MICE + SCM_robust,0.125,0.2,341,0.11843752861022949,3.71925690392053,0.6242424859714196,1.2745980848393401,,True
342,MICE + SCM_robust,0.125,0.2,342,0.12435126304626465,3.499198416254971,0.6110903108320221,1.0484972466138147,,True
343,MICE + SCM_robust,0.125,0.2,343,0.11888456344604492,3.111352226557102,0.5438362728260838,0.7564016590763235,,True
344,MICE + SCM_robust,0.125,0.2,344,0.09518766403198242,3.783188032261695,0.6284035014424953,0.730382787757324,,True
345,MICE + SCM_robust,0.125,0.2,345,0.06425619125366211,3.503508723480747,0.603621456055414,1.381555445449977,,True
346,MICE + SCM_robust,0.125,0.2,346,0.0879824161529541,3.7073800903174727,0.6181037434814456,1.117577800160848,,True
347,MICE + SCM_robust,0.125,0.2,347,0.08997654914855957,4.063064841404823,0.6587267173632898,0.8933535308952424,,True
348,MICE + SCM_robust,0.125,0.2,348,0.0695793628692627,3.298127201400208,0.5867976890222177,0.9988949554438259,,True
349,MICE + SCM_robust,0.125,0.2,349,0.1514139175415039,4.114914877378588,0.6543278394925833,0.9611218028406968,,True
350,MICE + SCM_robust,0.125,0.2,350,0.11285829544067383,3.4689853785560145,0.6042390877956675,0.9303027396787453,,True
351,MICE + SCM_robust,0.125,0.2,351,0.11210894584655762,3.7579028493372424,0.6035631480330347,0.6815488253920622,,True
352,MICE + SCM_robust,0.125,0.2,352,0.07343673706054688,3.8677002312625035,0.6339242910041656,0.9069592903879412,,True
353,MICE + SCM_robust,0.125,0.2,353,0.0810847282409668,3.246357173615548,0.5878060339826238,0.9226791349347548,,True
354,MICE + SCM_robust,0.125,0.2,354,0.062380313873291016,3.941376444510545,0.6275908200464916,0.9224193042826837,,True
355,MICE + SCM_robust,0.125,0.2,355,0.09995579719543457,3.533273115487209,0.6084841743606415,0.8201229942573466,,True
356,MICE + SCM_robust,0.125,0.2,356,0.05536460876464844,3.2024267947590563,0.5797564138619039,0.9040839872476564,,True
357,MICE + SCM_robust,0.125,0.2,357,0.07191705703735352,3.2230838809810862,0.568274109172907,0.7349506524711464,,True
358,MICE + SCM_robust,0.125,0.2,358,0.046808719635009766,3.631617069980101,0.6089257484988158,1.0641464841081538,,True
